 Id G C R silaba Spearman_log Spearman_log_smooth Pearson_log_smooth Spearman_all Spearman_smooth_all
802 802,0 24000,0 1,7590483271239196e-08 23000,0 3,576958281393942e+148 0,8255783548131741 0,8660032428884448 0,8598348516976976 0,8824763225277572 0,9690292847850626
803 803,0 24000,0 1,7590483271239196e-08 24000,0 3,576958281393942e+148 0,8250901919696545 0,8656214990150964 0,8584042670294032 0,8820983349238878 0,9686843760449444
804 804,0 24000,0 1,7590483271239196e-08 25000,0 3,576958281393942e+148 0,8246647705177795 0,8651537087606609 0,8575470716270206 0,8817341062831262 0,9683349761962737
805 805,0 24000,0 1,7590483271239196e-08 26000,0 3,576958281393942e+148 0,8240768768969751 0,8646420673110568 0,8565463102966168 0,8813341787213065 0,9679391617959755
806 806,0 24000,0 1,7590483271239196e-08 27000,0 3,576958281393942e+148 0,8234251902526617 0,8641111004238425 0,8554053946749866 0,8809679304947455 0,9675764088989351
807 807,0 24000,0 1,7590483271239196e-08 28000,0 3,576958281393942e+148 0,8227129167098919 0,8637047952636859 0,8543961537415931 0,880584213358139 0,9672299581132073
808 808,0 24000,0 1,7590483271239196e-08 29000,0 3,576958281393942e+148 0,8222526179892202 0,863302250938701 0,8533756439822013 0,8801803802605495 0,9668878134813345
809 809,0 24000,0 1,7590483271239196e-08 30000,0 3,576958281393942e+148 0,8218979134027952 0,8629182030622914 0,8524661471371586 0,8798072465279768 0,966518144640224
810 810,0 24000,0 1,7590483271239196e-08 31000,0 3,576958281393942e+148 0,8212905828425967 0,862496609901441 0,8514262974711109 0,8794091378820025 0,9661828478709373
811 811,0 24000,0 1,7590483271239196e-08 32000,0 3,576958281393942e+148 0,8208103222850108 0,8619299013753027 0,8511020821625296 0,8790215321613871 0,9658197806643799
812 812,0 24000,0 1,7590483271239196e-08 33000,0 3,576958281393942e+148 0,8204995119558778 0,8614667038315567 0,850603835111813 0,8786085259541567 0,9654564275155904
813 813,0 24000,0 1,7590483271239196e-08 34000,0 3,576958281393942e+148 0,8199512877140281 0,8610400953325408 0,8501436387391111 0,8781960934509101 0,9650832887881856
814 814,0 24000,0 1,7590483271239196e-08 35000,0 3,576958281393942e+148 0,8193217145902377 0,8605503720999469 0,8492891578241264 0,8777787657442129 0,9647117601878753
815 815,0 24000,0 1,7590483271239196e-08 36000,0 3,576958281393942e+148 0,8186750619821723 0,8601417636732419 0,849049642227957 0,8773760247690203 0,9643733282662555
816 816,0 24000,0 1,7590483271239196e-08 37000,0 3,576958281393942e+148 0,8182189762649967 0,8596913629434747 0,8485287892799598 0,876966491202973 0,9639941144011069
817 817,0 24000,0 1,7590483271239196e-08 38000,0 3,576958281393942e+148 0,8176658625494743 0,859246696268372 0,8479318012185935 0,8765584011126835 0,9636449834742978
818 818,0 24000,0 1,7590483271239196e-08 39000,0 3,576958281393942e+148 0,8174468365880655 0,8587872492298999 0,8475685801863427 0,8761569984550496 0,9632911242884336
819 819,0 24000,0 1,6211389382774047e-08 1000,0 3,576958281393942e+148 0,8127981290040645 0,8584830487685866 0,8566720515983415 0,8598568280130882 0,9667410502265589
820 820,0 24000,0 1,6211389382774047e-08 2000,0 3,576958281393942e+148 0,8203748306514854 0,8631197891599837 0,8638463053514774 0,8763291580923408 0,9682786013235563
821 821,0 24000,0 1,6211389382774047e-08 3000,0 3,576958281393942e+148 0,8234560572800534 0,8643747570458391 0,8653107246668765 0,885596263809006 0,9690018797184228
822 822,0 24000,0 1,6211389382774047e-08 4000,0 3,576958281393942e+148 0,8255530625964547 0,8659822792681553 0,8675575908297058 0,8888377786633945 0,969664069732505
823 823,0 24000,0 1,6211389382774047e-08 5000,0 3,576958281393942e+148 0,8268091799893802 0,8683109937976534 0,8683004138621022 0,8891338328180008 0,9702093479531056
824 824,0 24000,0 1,6211389382774047e-08 6000,0 3,576958281393942e+148 0,8283154239184902 0,8700118494290492 0,8692629218358591 0,8884760834697577 0,9705259824529732
825 825,0 24000,0 1,6211389382774047e-08 7000,0 3,576958281393942e+148 0,8300129123088716 0,8714572345589723 0,8700500044441097 0,8875708295468906 0,9707337762192715
826 826,0 24000,0 1,6211389382774047e-08 8000,0 3,576958281393942e+148 0,8316554204293776 0,8722285666790727 0,8706525746104289 0,8866894481517776 0,9707915467624083
827 827,0 24000,0 1,6211389382774047e-08 9000,0 3,576958281393942e+148 0,8322390210608026 0,8722076724134458 0,8711323644469864 0,8861645632865345 0,9709732766672986
828 828,0 24000,0 1,6211389382774047e-08 10000,0 3,576958281393942e+148 0,8328942075761966 0,8728884946134053 0,8711747889008528 0,8860419038962426 0,9710999479414935
829 829,0 24000,0 1,6211389382774047e-08 11000,0 3,576958281393942e+148 0,8331651301497873 0,8727408307631656 0,8706999773921213 0,8859217863807576 0,9712093957349605
830 830,0 24000,0 1,6211389382774047e-08 12000,0 3,576958281393942e+148 0,8330291134168917 0,8726263936891241 0,8699231469150492 0,8858442467888726 0,9712883906806936
831 831,0 24000,0 1,6211389382774047e-08 13000,0 3,576958281393942e+148 0,8326319183636598 0,8721802871116655 0,8693321721338748 0,8857480243382452 0,97126822381048
832 832,0 24000,0 1,6211389382774047e-08 14000,0 3,576958281393942e+148 0,8321827932880439 0,8721679940002455 0,8688522840992282 0,8856660110747684 0,9711460005265644
833 833,0 24000,0 1,6211389382774047e-08 15000,0 3,576958281393942e+148 0,8312153360447803 0,8713572761128455 0,8683914338867076 0,8854894465532904 0,9709990852231416
834 834,0 24000,0 1,6211389382774047e-08 16000,0 3,576958281393942e+148 0,8300494794161862 0,8706159455164036 0,8674675825345296 0,8852684364462358 0,9708324898321158
835 835,0 24000,0 1,6211389382774047e-08 17000,0 3,576958281393942e+148 0,8292139491915449 0,869710259259465 0,8663698645411658 0,8849352113761915 0,9705716651286488
836 836,0 24000,0 1,6211389382774047e-08 18000,0 3,576958281393942e+148 0,8282970645759585 0,8688065221284427 0,8653266204458572 0,8844754983335836 0,9703453044070082
837 837,0 24000,0 1,6211389382774047e-08 19000,0 3,576958281393942e+148 0,8276044130922116 0,867991910049364 0,8641838709359391 0,8840030585987924 0,9700779926728214
838 838,0 24000,0 1,6211389382774047e-08 20000,0 3,576958281393942e+148 0,8268443929876472 0,8674057124362001 0,8630296224123355 0,8835568218831739 0,9697858811234428
839 839,0 24000,0 1,6211389382774047e-08 21000,0 3,576958281393942e+148 0,826386085517901 0,8669135819543694 0,861774433063629 0,8831330453475836 0,9694677976226601
840 840,0 24000,0 1,6211389382774047e-08 22000,0 3,576958281393942e+148 0,8259128520450377 0,8664610139266523 0,8606954234638186 0,8826769740178834 0,9691440735709396
841 841,0 24000,0 1,6211389382774047e-08 23000,0 3,576958281393942e+148 0,8254623419325159 0,8659919578177777 0,8594234862047482 0,8822893012449708 0,9688112867390241
842 842,0 24000,0 1,6211389382774047e-08 24000,0 3,576958281393942e+148 0,8249588045780314 0,8654399492182693 0,8583907839588953 0,8819270451974999 0,9684566151141193
843 843,0 24000,0 1,6211389382774047e-08 25000,0 3,576958281393942e+148 0,8245616916920702 0,8649698487216089 0,85729170265279 0,8815527429454162 0,96811400298939
844 844,0 24000,0 1,6211389382774047e-08 26000,0 3,576958281393942e+148 0,8240417933061468 0,8645142211081137 0,856121273875338 0,8811907584447444 0,9677412591345922
845 845,0 24000,0 1,6211389382774047e-08 27000,0 3,576958281393942e+148 0,8234119766001202 0,8641262582107967 0,8552498925469342 0,8808080445135883 0,967372282455235
846 846,0 24000,0 1,6211389382774047e-08 28000,0 3,576958281393942e+148 0,822697460591091 0,8637034199009669 0,8540659528983932 0,8804484697135926 0,9670118636184001
847 847,0 24000,0 1,6211389382774047e-08 29000,0 3,576958281393942e+148 0,8222479464852012 0,8633546986406632 0,8534203470523074 0,8800588742204611 0,9666546809214317
848 848,0 24000,0 1,6211389382774047e-08 30000,0 3,576958281393942e+148 0,8217469110751877 0,862969562593802 0,8525586251397143 0,8796909737171439 0,9663143881059195
849 849,0 24000,0 1,6211389382774047e-08 31000,0 3,576958281393942e+148 0,8213298975798828 0,8625888354446818 0,8517662298850216 0,8792978862331048 0,9659614616363844
850 850,0 24000,0 1,6211389382774047e-08 32000,0 3,576958281393942e+148 0,820837528845198 0,8621091888568573 0,8509593286642415 0,8789129968688542 0,9656596189735788
851 851,0 24000,0 1,6211389382774047e-08 33000,0 3,576958281393942e+148 0,8205577279120876 0,8616622348740839 0,8502458312706118 0,8785038052266706 0,9653099025460083
852 852,0 24000,0 1,6211389382774047e-08 34000,0 3,576958281393942e+148 0,8199252591666907 0,8610756301295283 0,8499840845064809 0,8781035752518498 0,9649199249982602
853 853,0 24000,0 1,6211389382774047e-08 35000,0 3,576958281393942e+148 0,8192509613258575 0,8605810874311507 0,8495510899273238 0,8776994116459356 0,9645592270273414
854 854,0 24000,0 1,6211389382774047e-08 36000,0 3,576958281393942e+148 0,8186221651831762 0,8600147675128249 0,8489627175566649 0,8772916392646849 0,9642036136085764
855 855,0 24000,0 1,6211389382774047e-08 37000,0 3,576958281393942e+148 0,8182543982123653 0,8598438376101742 0,8485823113368854 0,8768838627425052 0,9638471434978059
856 856,0 24000,0 1,6211389382774047e-08 38000,0 3,576958281393942e+148 0,8176961767964024 0,8593254046337553 0,8478577622018865 0,8764842143273224 0,9635090758121251
857 857,0 24000,0 1,6211389382774047e-08 39000,0 3,576958281393942e+148 0,8173929489893892 0,858742928761328 0,8474389681935343 0,8760811032578955 0,9631431979749752
858 858,0 24000,0 1,4988340775493753e-08 1000,0 3,576958281393942e+148 0,8134151355332722 0,8597082600968606 0,8547972174455815 0,8587643246266514 0,9652268159030947
859 859,0 24000,0 1,4988340775493753e-08 2000,0 3,576958281393942e+148 0,81916155679115 0,861936705686772 0,8619603899251423 0,875151647400578 0,9674157763112042
860 860,0 24000,0 1,4988340775493753e-08 3000,0 3,576958281393942e+148 0,8222875252703192 0,8635278012559656 0,8632835718950036 0,8842667958298392 0,9681413093378783
861 861,0 24000,0 1,4988340775493753e-08 4000,0 3,576958281393942e+148 0,8233126936455247 0,8642674742670984 0,8664213980542652 0,8875154460205714 0,9689772330865711
862 862,0 24000,0 1,4988340775493753e-08 5000,0 3,576958281393942e+148 0,8261825382191084 0,8673908324654485 0,8677673072965242 0,887816699540161 0,9696527840918626
863 863,0 24000,0 1,4988340775493753e-08 6000,0 3,576958281393942e+148 0,8282603660858441 0,86973913562533 0,8686992569366159 0,887200292624428 0,9699682532636644
864 864,0 24000,0 1,4988340775493753e-08 7000,0 3,576958281393942e+148 0,8299539742841022 0,8714835584154641 0,8698749498453056 0,8861806780936541 0,9700621864216492
865 865,0 24000,0 1,4988340775493753e-08 8000,0 3,576958281393942e+148 0,8313739199067416 0,8719870847596415 0,8706515333926661 0,8854043144277604 0,9702505973894907
866 866,0 24000,0 1,4988340775493753e-08 9000,0 3,576958281393942e+148 0,8323707178501157 0,8725086890551359 0,8711661620195588 0,8853287505696446 0,9704896224018222
867 867,0 24000,0 1,4988340775493753e-08 10000,0 3,576958281393942e+148 0,8328822055773276 0,8724630530715188 0,8711377287270136 0,8853049514461959 0,9706769315843158
868 868,0 24000,0 1,4988340775493753e-08 11000,0 3,576958281393942e+148 0,832700012211921 0,8726327365666936 0,8705841253798852 0,8852775070421679 0,970797202064335
869 869,0 24000,0 1,4988340775493753e-08 12000,0 3,576958281393942e+148 0,8324932951722782 0,8721911444229575 0,8697942538840947 0,8852849078804262 0,9708827316978275
870 870,0 24000,0 1,4988340775493753e-08 13000,0 3,576958281393942e+148 0,8321917804075804 0,8718657434028539 0,8690436927738302 0,8852630108113249 0,9709392869864776
871 871,0 24000,0 1,4988340775493753e-08 14000,0 3,576958281393942e+148 0,8316977899245999 0,8716330924295368 0,8684781168684697 0,8852197470028569 0,9708646129455876
872 872,0 24000,0 1,4988340775493753e-08 15000,0 3,576958281393942e+148 0,830746129312699 0,8709245355143221 0,8681283128378354 0,885088866872018 0,9706922306284322
873 873,0 24000,0 1,4988340775493753e-08 16000,0 3,576958281393942e+148 0,8295404152256386 0,8700630649292881 0,8672215964515364 0,8849184354044102 0,9704912972063249
874 874,0 24000,0 1,4988340775493753e-08 17000,0 3,576958281393942e+148 0,8287149406864962 0,8691401740672445 0,8661636926658988 0,8845638883726719 0,9702811954777236
875 875,0 24000,0 1,4988340775493753e-08 18000,0 3,576958281393942e+148 0,8281425923861557 0,8686307480411237 0,8650430429653012 0,8841383036610062 0,9700792782781749
876 876,0 24000,0 1,4988340775493753e-08 19000,0 3,576958281393942e+148 0,8273226244884719 0,867572744308278 0,8636579817065507 0,8836882469896709 0,9697954431678523
877 877,0 24000,0 1,4988340775493753e-08 20000,0 3,576958281393942e+148 0,8267500925153307 0,8671258827333915 0,8625107185225654 0,8832947607078719 0,9695316546504548
878 878,0 24000,0 1,4988340775493753e-08 21000,0 3,576958281393942e+148 0,8262441630299869 0,8669223561389415 0,8615209660025706 0,8828758746426226 0,9692300672932137
879 879,0 24000,0 1,4988340775493753e-08 22000,0 3,576958281393942e+148 0,8258178352909035 0,8662543616792346 0,8604362058555184 0,8824273019457513 0,9688896428534997
880 880,0 24000,0 1,4988340775493753e-08 23000,0 3,576958281393942e+148 0,8252884917929899 0,8657378928477222 0,8592266672424984 0,8820775341367273 0,9685369989221223
881 881,0 24000,0 1,4988340775493753e-08 24000,0 3,576958281393942e+148 0,8249372865685596 0,8654017017655784 0,8580842616816502 0,8817259867327961 0,9682386692638846
882 882,0 24000,0 1,4988340775493753e-08 25000,0 3,576958281393942e+148 0,824390469755547 0,8649135220510834 0,8570747200872577 0,8813862174722316 0,9678891014808872
883 883,0 24000,0 1,4988340775493753e-08 26000,0 3,576958281393942e+148 0,8238761903368191 0,8645185154634963 0,8560609365387771 0,8810189068309038 0,9675068171408159
884 884,0 24000,0 1,4988340775493753e-08 27000,0 3,576958281393942e+148 0,8232115567175783 0,8641159566325887 0,8550020695682842 0,8806559594659813 0,9671700021544385
885 885,0 24000,0 1,4988340775493753e-08 28000,0 3,576958281393942e+148 0,8227840662477202 0,8637070320175333 0,854168513666996 0,8802941900611689 0,9668386359561528
886 886,0 24000,0 1,4988340775493753e-08 29000,0 3,576958281393942e+148 0,8222178663622915 0,8632570733885111 0,8531302918753266 0,8799280394598509 0,966473392411495
887 887,0 24000,0 1,4988340775493753e-08 30000,0 3,576958281393942e+148 0,8217717869048964 0,8629196726396526 0,8520250000131823 0,8795589501591295 0,9661257320447367
888 888,0 24000,0 1,4988340775493753e-08 31000,0 3,576958281393942e+148 0,8214616202479382 0,8626434629481237 0,8517623380071913 0,8791889428677135 0,9658020522459801
889 889,0 24000,0 1,4988340775493753e-08 32000,0 3,576958281393942e+148 0,8206992997284323 0,862024960417424 0,8509138019090497 0,8787985433559691 0,9654671900634983
890 890,0 24000,0 1,4988340775493753e-08 33000,0 3,576958281393942e+148 0,8202571891917906 0,8616222044855715 0,8505340763676186 0,8783979774751159 0,965101441581168
891 891,0 24000,0 1,4988340775493753e-08 34000,0 3,576958281393942e+148 0,8197698417471815 0,8610023228582093 0,8498927691807272 0,8780090160554268 0,9647530947261149
892 892,0 24000,0 1,4988340775493753e-08 35000,0 3,576958281393942e+148 0,8192111278104804 0,860609811386634 0,8494799322528339 0,8775954760364606 0,964399305891117
893 893,0 24000,0 1,4988340775493753e-08 36000,0 3,576958281393942e+148 0,8186501015064377 0,860113517465668 0,849154683295109 0,8771981004035093 0,9640633056131629
894 894,0 24000,0 1,4988340775493753e-08 37000,0 3,576958281393942e+148 0,8180452604246958 0,8597893558607157 0,8485487315391861 0,876781319526759 0,9636950154221016
895 895,0 24000,0 1,4988340775493753e-08 38000,0 3,576958281393942e+148 0,8176971146906582 0,8594762741651074 0,848043125108649 0,876390525033878 0,9633390718081392
896 896,0 24000,0 1,4988340775493753e-08 39000,0 3,576958281393942e+148 0,8173443152669662 0,8589245535612746 0,847458727082698 0,8759912583177086 0,9629854191361096
897 897,0 24000,0 1,3898653448880352e-08 1000,0 3,576958281393942e+148 0,8169913518675326 0,862473476979192 0,855493847780797 0,857713142665399 0,963778685296393
898 898,0 24000,0 1,3898653448880352e-08 2000,0 3,576958281393942e+148 0,8191818606013797 0,8624818100202416 0,8595687346088545 0,8746951880812742 0,9666436630679587
899 899,0 24000,0 1,3898653448880352e-08 3000,0 3,576958281393942e+148 0,8201391885245853 0,8619088685076831 0,8637182988505384 0,8830422079954824 0,9674521045909964
900 900,0 24000,0 1,3898653448880352e-08 4000,0 3,576958281393942e+148 0,8225431827719393 0,8638347821398481 0,8659771162574238 0,8858968336707259 0,9683471854757139
901 901,0 24000,0 1,3898653448880352e-08 5000,0 3,576958281393942e+148 0,8255568160477673 0,8666601724011832 0,8671820406483334 0,8862167662287805 0,9689494115881876
902 902,0 24000,0 1,3898653448880352e-08 6000,0 3,576958281393942e+148 0,8279255654379513 0,8695987490868724 0,8681480524927517 0,8856043409073476 0,9691594656597508
903 903,0 24000,0 1,3898653448880352e-08 7000,0 3,576958281393942e+148 0,8293796532140268 0,8710994309402516 0,8695166053353455 0,8847047195308835 0,9693783986915012
904 904,0 24000,0 1,3898653448880352e-08 8000,0 3,576958281393942e+148 0,8308621160393305 0,8719278270049733 0,8706553109341887 0,8841536424728983 0,9695540557280304
905 905,0 24000,0 1,3898653448880352e-08 9000,0 3,576958281393942e+148 0,8320950615878682 0,8723665825117515 0,8711123637093298 0,8843408248016091 0,9699091483234437
906 906,0 24000,0 1,3898653448880352e-08 10000,0 3,576958281393942e+148 0,8327150406419768 0,8721985472030667 0,8710292156338054 0,8844687746128341 0,9702165940923726
907 907,0 24000,0 1,3898653448880352e-08 11000,0 3,576958281393942e+148 0,8321320767802911 0,8722413494721343 0,8704865150875167 0,8845505542806035 0,9704288789672231
908 908,0 24000,0 1,3898653448880352e-08 12000,0 3,576958281393942e+148 0,8322257414380958 0,8717922262341873 0,8696665064185537 0,8846357866178651 0,9705362207734557
909 909,0 24000,0 1,3898653448880352e-08 13000,0 3,576958281393942e+148 0,8320923618115996 0,8714422317503137 0,8689593712962084 0,8847058434437227 0,970552533096991
910 910,0 24000,0 1,3898653448880352e-08 14000,0 3,576958281393942e+148 0,8313868586303464 0,871229080664583 0,8684756123766229 0,8847227665682327 0,9705158553322483
911 911,0 24000,0 1,3898653448880352e-08 15000,0 3,576958281393942e+148 0,8302491438096034 0,8703770269694603 0,8678384003684624 0,884647402278511 0,9703694506399537
912 912,0 24000,0 1,3898653448880352e-08 16000,0 3,576958281393942e+148 0,8291998975940239 0,8695213245461015 0,866823879358206 0,8845088321786738 0,9701444322582369
913 913,0 24000,0 1,3898653448880352e-08 17000,0 3,576958281393942e+148 0,8284184514457185 0,8688219765831372 0,8657030172857958 0,8841564180298004 0,9699732912934709
914 914,0 24000,0 1,3898653448880352e-08 18000,0 3,576958281393942e+148 0,8277281474739916 0,8680378236221488 0,8645663024578079 0,8837524915181605 0,9697774889458647
915 915,0 24000,0 1,3898653448880352e-08 19000,0 3,576958281393942e+148 0,8271052539523766 0,8673496098026954 0,8634016327253743 0,8833747454367034 0,9695082391587696
916 916,0 24000,0 1,3898653448880352e-08 20000,0 3,576958281393942e+148 0,826740129504459 0,8670149393900628 0,8621827198992486 0,8829817385874115 0,96923899391044
917 917,0 24000,0 1,3898653448880352e-08 21000,0 3,576958281393942e+148 0,8263526683047266 0,8666135563135855 0,8611306280336192 0,8825757829470323 0,9689347230080435
918 918,0 24000,0 1,3898653448880352e-08 22000,0 3,576958281393942e+148 0,8253801265393541 0,8659547921890433 0,8600237129158065 0,8821794801654895 0,9686214086152056
919 919,0 24000,0 1,3898653448880352e-08 23000,0 3,576958281393942e+148 0,8250630767095849 0,8656016871575377 0,859087760793777 0,8818552126407015 0,9682501977284861
920 920,0 24000,0 1,3898653448880352e-08 24000,0 3,576958281393942e+148 0,8246772014480473 0,8652059854669046 0,857825097986831 0,8815112801712245 0,9679427735186952
921 921,0 24000,0 1,3898653448880352e-08 25000,0 3,576958281393942e+148 0,824171902247152 0,8647708169580636 0,8567089002675403 0,8811836295964641 0,9676122776287115
922 922,0 24000,0 1,3898653448880352e-08 26000,0 3,576958281393942e+148 0,8235963597171514 0,8644607621792214 0,8558761811296336 0,8808461401629183 0,9672386078657331
923 923,0 24000,0 1,3898653448880352e-08 27000,0 3,576958281393942e+148 0,8230704066585777 0,8639312342198728 0,8548210160729905 0,88051438894858 0,9669316942670704
924 924,0 24000,0 1,3898653448880352e-08 28000,0 3,576958281393942e+148 0,8226988790189129 0,8636804331137471 0,8538435150027803 0,8801470546251045 0,9665957359726981
925 925,0 24000,0 1,3898653448880352e-08 29000,0 3,576958281393942e+148 0,822137272397081 0,8633155228273545 0,8528614248289857 0,8797974217299025 0,9662720516351759
926 926,0 24000,0 1,3898653448880352e-08 30000,0 3,576958281393942e+148 0,8216581027125701 0,8629516714049441 0,8517391601625731 0,8794312132163216 0,9659194905362707
927 927,0 24000,0 1,3898653448880352e-08 31000,0 3,576958281393942e+148 0,8212221749839418 0,8626189688498337 0,851464286400911 0,8790595079255359 0,9656043572331222
928 928,0 24000,0 1,3898653448880352e-08 32000,0 3,576958281393942e+148 0,8206612135608309 0,8621088929719651 0,8509925080866002 0,878667940302106 0,9653036231638122
929 929,0 24000,0 1,3898653448880352e-08 33000,0 3,576958281393942e+148 0,8201296979235002 0,861579695473775 0,8506294573590223 0,8782700362184048 0,964903692103123
930 930,0 24000,0 1,3898653448880352e-08 34000,0 3,576958281393942e+148 0,8195469916667498 0,8609784986185731 0,8501810299375739 0,8778946518926579 0,9645631689452577
931 931,0 24000,0 1,3898653448880352e-08 35000,0 3,576958281393942e+148 0,8190109044170161 0,8604773337116756 0,8497054092189206 0,8774925550592809 0,9642411548734727
932 932,0 24000,0 1,3898653448880352e-08 36000,0 3,576958281393942e+148 0,8184865633040604 0,8600081884487802 0,8491295088154315 0,8770888001433077 0,9638782022707469
933 933,0 24000,0 1,3898653448880352e-08 37000,0 3,576958281393942e+148 0,8178940413004318 0,8598565485475511 0,8475884538671783 0,8766869469159414 0,963533900590526
934 934,0 24000,0 1,3898653448880352e-08 38000,0 3,576958281393942e+148 0,8175177448423134 0,8595115063681564 0,8480895143606288 0,8762926512591895 0,9631806212319666
935 935,0 24000,0 1,3898653448880352e-08 39000,0 3,576958281393942e+148 0,8170947188822654 0,8588876161232996 0,8474601799730098 0,8758993052941463 0,9628061197401931
936 936,0 24000,0 1,2923620362543085e-08 1000,0 3,576958281393942e+148 0,8134109891219229 0,8598646317838826 0,8511033253344046 0,8583383794769971 0,9627563918896842
937 937,0 24000,0 1,2923620362543085e-08 2000,0 3,576958281393942e+148 0,8186880420702082 0,8617796652643321 0,858632400353411 0,874077705064208 0,965874287835056
938 938,0 24000,0 1,2923620362543085e-08 3000,0 3,576958281393942e+148 0,8205555105182456 0,8616601005468847 0,8632080015510234 0,8817528789480427 0,9668253850300095
939 939,0 24000,0 1,2923620362543085e-08 4000,0 3,576958281393942e+148 0,8228848682773735 0,8642791149771053 0,8660995383864705 0,8841994798863935 0,967694871815558
940 940,0 24000,0 1,2923620362543085e-08 5000,0 3,576958281393942e+148 0,8258430237636961 0,867264732354996 0,8672014334565691 0,8844856856781134 0,9680978268288226
941 941,0 24000,0 1,2923620362543085e-08 6000,0 3,576958281393942e+148 0,8280601130119571 0,8694644784120151 0,8681354182965867 0,8837837670796764 0,968239410217367
942 942,0 24000,0 1,2923620362543085e-08 7000,0 3,576958281393942e+148 0,8293219323446683 0,8705827985005726 0,8693456598367899 0,8829663009877411 0,9683334239384414
943 943,0 24000,0 1,2923620362543085e-08 8000,0 3,576958281393942e+148 0,8304290851983276 0,8717165858873677 0,8702797072894474 0,8829506998693064 0,9687811232375958
944 944,0 24000,0 1,2923620362543085e-08 9000,0 3,576958281393942e+148 0,8316821266609539 0,8718057286608543 0,8707288052202892 0,8832337171264046 0,9693429963198898
945 945,0 24000,0 1,2923620362543085e-08 10000,0 3,576958281393942e+148 0,8321335080748108 0,8719001277342134 0,8708519769172306 0,883522410684549 0,9697443820549511
946 946,0 24000,0 1,2923620362543085e-08 11000,0 3,576958281393942e+148 0,8320032016425851 0,871904743618674 0,8701750996265797 0,8837333020901574 0,9699656400693757
947 947,0 24000,0 1,2923620362543085e-08 12000,0 3,576958281393942e+148 0,8318417341719102 0,8715932727097909 0,8695309717860522 0,8839573962370723 0,9701084182879621
948 948,0 24000,0 1,2923620362543085e-08 13000,0 3,576958281393942e+148 0,8318993864636001 0,8715162802511545 0,86881969143073 0,8841146978834403 0,9701370454172371
949 949,0 24000,0 1,2923620362543085e-08 14000,0 3,576958281393942e+148 0,8308167857192508 0,8705708002250055 0,868020692808366 0,8841913241002669 0,970097259732756
950 950,0 24000,0 1,2923620362543085e-08 15000,0 3,576958281393942e+148 0,8298416342058359 0,8700108991740827 0,8673968801109171 0,8841671483321804 0,9699569812393188
951 951,0 24000,0 1,2923620362543085e-08 16000,0 3,576958281393942e+148 0,8290052520241635 0,8690866635122396 0,8662600072050355 0,8840801259086459 0,969814955321129
952 952,0 24000,0 1,2923620362543085e-08 17000,0 3,576958281393942e+148 0,8280721566018395 0,868415614067422 0,865227681559756 0,8837314251586499 0,9696435794752436
953 953,0 24000,0 1,2923620362543085e-08 18000,0 3,576958281393942e+148 0,8275102621552181 0,8675006092069169 0,8640998302073575 0,8833710052866937 0,9694458107074447
954 954,0 24000,0 1,2923620362543085e-08 19000,0 3,576958281393942e+148 0,826983099222693 0,8671435763181694 0,8627135084118407 0,8830134425153925 0,9691941032493602
955 955,0 24000,0 1,2923620362543085e-08 20000,0 3,576958281393942e+148 0,826596592456512 0,8667580566808699 0,8616480319403819 0,8826472008295001 0,9689447343902462
956 956,0 24000,0 1,2923620362543085e-08 21000,0 3,576958281393942e+148 0,8261625319129722 0,8662961457287044 0,8607601403472201 0,8822853396593566 0,9686277742339476
957 957,0 24000,0 1,2923620362543085e-08 22000,0 3,576958281393942e+148 0,8255275966235759 0,8658526278283197 0,859580268828022 0,8819175354145801 0,9683173839408419
958 958,0 24000,0 1,2923620362543085e-08 23000,0 3,576958281393942e+148 0,8249094171076926 0,8656096842680674 0,8585982670834618 0,8816212067241573 0,9679532365080741
959 959,0 24000,0 1,2923620362543085e-08 24000,0 3,576958281393942e+148 0,8242329601729863 0,8649629969830942 0,8573515374256063 0,881306511106019 0,967640583640321
960 960,0 24000,0 1,2923620362543085e-08 25000,0 3,576958281393942e+148 0,8238487998473376 0,8646641436568357 0,8567182714975965 0,8809841371539939 0,9672704813470976
961 961,0 24000,0 1,2923620362543085e-08 26000,0 3,576958281393942e+148 0,823233625254894 0,8643749747503535 0,8554716730942767 0,8806531828684245 0,9669820904508126
962 962,0 24000,0 1,2923620362543085e-08 27000,0 3,576958281393942e+148 0,822935034165589 0,863995684148945 0,8545238674473219 0,8803256463091284 0,9666828326150113
963 963,0 24000,0 1,2923620362543085e-08 28000,0 3,576958281393942e+148 0,8225224697725899 0,8636186671004733 0,853614259878115 0,87999056149763 0,9663581826551094
964 964,0 24000,0 1,2923620362543085e-08 29000,0 3,576958281393942e+148 0,8222462769585714 0,8633597131722858 0,8528438650526712 0,8796390805841142 0,9660180157903424
965 965,0 24000,0 1,2923620362543085e-08 30000,0 3,576958281393942e+148 0,821616265407113 0,86298005923027 0,8520204256118137 0,8792873772475582 0,9656972430709473
966 966,0 24000,0 1,2923620362543085e-08 31000,0 3,576958281393942e+148 0,8209766120031688 0,8624537306751648 0,8516305753486769 0,8789138386486008 0,9653860335306527
967 967,0 24000,0 1,2923620362543085e-08 32000,0 3,576958281393942e+148 0,8204942503438498 0,8620120068857506 0,8512054102240444 0,878530419000664 0,9650445924074464
968 968,0 24000,0 1,2923620362543085e-08 33000,0 3,576958281393942e+148 0,8200074646565041 0,8616569709235243 0,8506912138272578 0,8781585608736339 0,9647396429595935
