 Id G C R silaba Spearman_log Spearman_all Spearman_smooth_all
495 12 24000 600000000 8000 30 0,791 0,799 0,912
496 12 24000 600000000 8000 32 0,730 0,799 0,912
497 12 24000 600000000 8000 34 0,845 0,799 0,912
498 12 24000 600000000 8000 36 0,868 0,799 0,912
499 12 24000 600000000 8000 38 0,872 0,799 0,912
500 12 24000 600000000 8000 40 0,875 0,799 0,912
501 12 24000 600000000 8000 42 0,971 0,799 0,912
502 12 24000 600000000 8000 44 0,934 0,799 0,912
503 12 24000 600000000 8000 46 0,703 0,799 0,912
504 12 24000 600000000 8000 48 0,781 0,799 0,912
505 12 24000 600000000 8000 50 0,753 0,799 0,912
506 12 24000 600000000 8000 52 0,733 0,799 0,912
507 12 24000 600000000 8000 54 0,855 0,799 0,912
508 12 24000 600000000 8000 56 0,690 0,799 0,912
509 12 24000 600000000 8000 58 0,610 0,799 0,912
510 12 24000 600000000 8000 60 0,790 0,799 0,912
511 12 24000 600000000 8000 62 0,727 0,799 0,912
512 12 24000 600000000 8000 64 0,764 0,799 0,912
513 12 24000 600000000 8000 66 0,846 0,799 0,912
514 12 24000 600000000 8000 68 0,788 0,799 0,912
515 12 24000 600000000 8000 70 0,735 0,799 0,912
516 12 24000 600000000 8000 72 0,707 0,799 0,912
517 12 24000 600000000 8000 74 0,826 0,799 0,912
518 12 24000 600000000 8000 76 0,806 0,799 0,912
519 12 24000 600000000 8000 78 0,810 0,799 0,912
520 13 24000 600000000 8500 0 0,684 0,799 0,911
521 13 24000 600000000 8500 2 0,781 0,799 0,911
522 13 24000 600000000 8500 4 0,811 0,799 0,911
523 13 24000 600000000 8500 6 0,886 0,799 0,911
524 13 24000 600000000 8500 8 0,842 0,799 0,911
525 13 24000 600000000 8500 10 0,566 0,799 0,911
526 13 24000 600000000 8500 12 0,685 0,799 0,911
527 13 24000 600000000 8500 14 0,762 0,799 0,911
528 13 24000 600000000 8500 16 0,698 0,799 0,911
529 13 24000 600000000 8500 18 0,803 0,799 0,911
530 13 24000 600000000 8500 20 0,557 0,799 0,911
531 13 24000 600000000 8500 22 0,775 0,799 0,911
532 13 24000 600000000 8500 24 0,819 0,799 0,911
533 13 24000 600000000 8500 26 0,827 0,799 0,911
534 13 24000 600000000 8500 28 0,835 0,799 0,911
535 13 24000 600000000 8500 30 0,812 0,799 0,911
536 13 24000 600000000 8500 32 0,733 0,799 0,911
537 13 24000 600000000 8500 34 0,846 0,799 0,911
538 13 24000 600000000 8500 36 0,867 0,799 0,911
539 13 24000 600000000 8500 38 0,869 0,799 0,911
540 13 24000 600000000 8500 40 0,877 0,799 0,911
541 13 24000 600000000 8500 42 0,971 0,799 0,911
542 13 24000 600000000 8500 44 0,935 0,799 0,911
543 13 24000 600000000 8500 46 0,711 0,799 0,911
544 13 24000 600000000 8500 48 0,781 0,799 0,911
545 13 24000 600000000 8500 50 0,754 0,799 0,911
546 13 24000 600000000 8500 52 0,736 0,799 0,911
547 13 24000 600000000 8500 54 0,855 0,799 0,911
548 13 24000 600000000 8500 56 0,702 0,799 0,911
549 13 24000 600000000 8500 58 0,618 0,799 0,911
550 13 24000 600000000 8500 60 0,786 0,799 0,911
551 13 24000 600000000 8500 62 0,722 0,799 0,911
552 13 24000 600000000 8500 64 0,763 0,799 0,911
553 13 24000 600000000 8500 66 0,843 0,799 0,911
554 13 24000 600000000 8500 68 0,777 0,799 0,911
555 13 24000 600000000 8500 70 0,731 0,799 0,911
556 13 24000 600000000 8500 72 0,709 0,799 0,911
557 13 24000 600000000 8500 74 0,825 0,799 0,911
558 13 24000 600000000 8500 76 0,806 0,799 0,911
559 13 24000 600000000 8500 78 0,807 0,799 0,911
560 14 24000 600000000 9000 0 0,690 0,798 0,910
561 14 24000 600000000 9000 2 0,781 0,798 0,910
562 14 24000 600000000 9000 4 0,812 0,798 0,910
563 14 24000 600000000 9000 6 0,885 0,798 0,910
564 14 24000 600000000 9000 8 0,843 0,798 0,910
565 14 24000 600000000 9000 10 0,562 0,798 0,910
566 14 24000 600000000 9000 12 0,685 0,798 0,910
567 14 24000 600000000 9000 14 0,760 0,798 0,910
568 14 24000 600000000 9000 16 0,689 0,798 0,910
569 14 24000 600000000 9000 18 0,801 0,798 0,910
570 14 24000 600000000 9000 20 0,558 0,798 0,910
571 14 24000 600000000 9000 22 0,774 0,798 0,910
572 14 24000 600000000 9000 24 0,818 0,798 0,910
573 14 24000 600000000 9000 26 0,831 0,798 0,910
574 14 24000 600000000 9000 28 0,836 0,798 0,910
575 14 24000 600000000 9000 30 0,824 0,798 0,910
576 14 24000 600000000 9000 32 0,747 0,798 0,910
577 14 24000 600000000 9000 34 0,845 0,798 0,910
578 14 24000 600000000 9000 36 0,862 0,798 0,910
579 14 24000 600000000 9000 38 0,864 0,798 0,910
580 14 24000 600000000 9000 40 0,882 0,798 0,910
581 14 24000 600000000 9000 42 0,971 0,798 0,910
582 14 24000 600000000 9000 44 0,935 0,798 0,910
583 14 24000 600000000 9000 46 0,723 0,798 0,910
584 14 24000 600000000 9000 48 0,783 0,798 0,910
585 14 24000 600000000 9000 50 0,755 0,798 0,910
586 14 24000 600000000 9000 52 0,738 0,798 0,910
587 14 24000 600000000 9000 54 0,856 0,798 0,910
588 14 24000 600000000 9000 56 0,724 0,798 0,910
589 14 24000 600000000 9000 58 0,626 0,798 0,910
590 14 24000 600000000 9000 60 0,782 0,798 0,910
591 14 24000 600000000 9000 62 0,716 0,798 0,910
592 14 24000 600000000 9000 64 0,762 0,798 0,910
593 14 24000 600000000 9000 66 0,840 0,798 0,910
594 14 24000 600000000 9000 68 0,775 0,798 0,910
595 14 24000 600000000 9000 70 0,735 0,798 0,910
596 14 24000 600000000 9000 72 0,710 0,798 0,910
597 14 24000 600000000 9000 74 0,824 0,798 0,910
598 14 24000 600000000 9000 76 0,805 0,798 0,910
599 14 24000 600000000 9000 78 0,813 0,798 0,910
600 15 24000 650000000 7000 0 0,687 0,798 0,909
601 15 24000 650000000 7000 2 0,722 0,798 0,909
602 15 24000 650000000 7000 4 0,795 0,798 0,909
603 15 24000 650000000 7000 6 0,897 0,798 0,909
604 15 24000 650000000 7000 8 0,833 0,798 0,909
605 15 24000 650000000 7000 10 0,567 0,798 0,909
606 15 24000 650000000 7000 12 0,677 0,798 0,909
607 15 24000 650000000 7000 14 0,741 0,798 0,909
608 15 24000 650000000 7000 16 0,671 0,798 0,909
609 15 24000 650000000 7000 18 0,793 0,798 0,909
610 15 24000 650000000 7000 20 0,613 0,798 0,909
611 15 24000 650000000 7000 22 0,775 0,798 0,909
612 15 24000 650000000 7000 24 0,801 0,798 0,909
613 15 24000 650000000 7000 26 0,666 0,798 0,909
614 15 24000 650000000 7000 28 0,836 0,798 0,909
615 15 24000 650000000 7000 30 0,792 0,798 0,909
616 15 24000 650000000 7000 32 0,672 0,798 0,909
617 15 24000 650000000 7000 34 0,827 0,798 0,909
618 15 24000 650000000 7000 36 0,866 0,798 0,909
619 15 24000 650000000 7000 38 0,863 0,798 0,909
620 15 24000 650000000 7000 40 0,806 0,798 0,909
621 15 24000 650000000 7000 42 0,972 0,798 0,909
622 15 24000 650000000 7000 44 0,937 0,798 0,909
623 15 24000 650000000 7000 46 0,705 0,798 0,909
624 15 24000 650000000 7000 48 0,784 0,798 0,909
625 15 24000 650000000 7000 50 0,744 0,798 0,909
626 15 24000 650000000 7000 52 0,743 0,798 0,909
627 15 24000 650000000 7000 54 0,854 0,798 0,909
628 15 24000 650000000 7000 56 0,646 0,798 0,909
629 15 24000 650000000 7000 58 0,697 0,798 0,909
630 15 24000 650000000 7000 60 0,744 0,798 0,909
631 15 24000 650000000 7000 62 0,746 0,798 0,909
632 15 24000 650000000 7000 64 0,764 0,798 0,909
633 15 24000 650000000 7000 66 0,853 0,798 0,909
634 15 24000 650000000 7000 68 0,777 0,798 0,909
635 15 24000 650000000 7000 70 0,776 0,798 0,909
636 15 24000 650000000 7000 72 0,704 0,798 0,909
637 15 24000 650000000 7000 74 0,831 0,798 0,909
638 15 24000 650000000 7000 76 0,794 0,798 0,909
639 15 24000 650000000 7000 78 0,751 0,798 0,909
640 16 24000 650000000 7500 0 0,683 0,798 0,907
641 16 24000 650000000 7500 2 0,735 0,798 0,907
642 16 24000 650000000 7500 4 0,797 0,798 0,907
643 16 24000 650000000 7500 6 0,896 0,798 0,907
644 16 24000 650000000 7500 8 0,834 0,798 0,907
645 16 24000 650000000 7500 10 0,568 0,798 0,907
646 16 24000 650000000 7500 12 0,667 0,798 0,907
647 16 24000 650000000 7500 14 0,745 0,798 0,907
648 16 24000 650000000 7500 16 0,680 0,798 0,907
649 16 24000 650000000 7500 18 0,800 0,798 0,907
650 16 24000 650000000 7500 20 0,591 0,798 0,907
651 16 24000 650000000 7500 22 0,773 0,798 0,907
652 16 24000 650000000 7500 24 0,805 0,798 0,907
653 16 24000 650000000 7500 26 0,786 0,798 0,907
654 16 24000 650000000 7500 28 0,838 0,798 0,907
655 16 24000 650000000 7500 30 0,796 0,798 0,907
656 16 24000 650000000 7500 32 0,667 0,798 0,907
657 16 24000 650000000 7500 34 0,825 0,798 0,907
658 16 24000 650000000 7500 36 0,864 0,798 0,907
659 16 24000 650000000 7500 38 0,867 0,798 0,907
660 16 24000 650000000 7500 40 0,852 0,798 0,907
661 16 24000 650000000 7500 42 0,972 0,798 0,907
662 16 24000 650000000 7500 44 0,937 0,798 0,907
663 16 24000 650000000 7500 46 0,717 0,798 0,907
664 16 24000 650000000 7500 48 0,789 0,798 0,907
665 16 24000 650000000 7500 50 0,729 0,798 0,907
666 16 24000 650000000 7500 52 0,733 0,798 0,907
667 16 24000 650000000 7500 54 0,849 0,798 0,907
668 16 24000 650000000 7500 56 0,644 0,798 0,907
669 16 24000 650000000 7500 58 0,658 0,798 0,907
670 16 24000 650000000 7500 60 0,748 0,798 0,907
671 16 24000 650000000 7500 62 0,752 0,798 0,907
672 16 24000 650000000 7500 64 0,765 0,798 0,907
673 16 24000 650000000 7500 66 0,849 0,798 0,907
674 16 24000 650000000 7500 68 0,773 0,798 0,907
675 16 24000 650000000 7500 70 0,776 0,798 0,907
676 16 24000 650000000 7500 72 0,703 0,798 0,907
677 16 24000 650000000 7500 74 0,830 0,798 0,907
678 16 24000 650000000 7500 76 0,795 0,798 0,907
679 16 24000 650000000 7500 78 0,762 0,798 0,907
680 17 24000 650000000 8000 0 0,691 0,797 0,906
681 17 24000 650000000 8000 2 0,740 0,797 0,906
682 17 24000 650000000 8000 4 0,798 0,797 0,906
683 17 24000 650000000 8000 6 0,896 0,797 0,906
684 17 24000 650000000 8000 8 0,834 0,797 0,906
685 17 24000 650000000 8000 10 0,567 0,797 0,906
686 17 24000 650000000 8000 12 0,672 0,797 0,906
687 17 24000 650000000 8000 14 0,751 0,797 0,906
688 17 24000 650000000 8000 16 0,681 0,797 0,906
689 17 24000 650000000 8000 18 0,796 0,797 0,906
690 17 24000 650000000 8000 20 0,579 0,797 0,906
691 17 24000 650000000 8000 22 0,773 0,797 0,906
692 17 24000 650000000 8000 24 0,810 0,797 0,906
693 17 24000 650000000 8000 26 0,824 0,797 0,906
694 17 24000 650000000 8000 28 0,839 0,797 0,906
695 17 24000 650000000 8000 30 0,805 0,797 0,906
696 17 24000 650000000 8000 32 0,683 0,797 0,906
697 17 24000 650000000 8000 34 0,836 0,797 0,906
698 17 24000 650000000 8000 36 0,862 0,797 0,906
699 17 24000 650000000 8000 38 0,863 0,797 0,906
700 17 24000 650000000 8000 40 0,869 0,797 0,906
701 17 24000 650000000 8000 42 0,973 0,797 0,906
702 17 24000 650000000 8000 44 0,938 0,797 0,906
703 17 24000 650000000 8000 46 0,734 0,797 0,906
704 17 24000 650000000 8000 48 0,791 0,797 0,906
705 17 24000 650000000 8000 50 0,684 0,797 0,906
706 17 24000 650000000 8000 52 0,731 0,797 0,906
707 17 24000 650000000 8000 54 0,848 0,797 0,906
708 17 24000 650000000 8000 56 0,641 0,797 0,906
709 17 24000 650000000 8000 58 0,635 0,797 0,906
710 17 24000 650000000 8000 60 0,755 0,797 0,906
711 17 24000 650000000 8000 62 0,740 0,797 0,906
712 17 24000 650000000 8000 64 0,765 0,797 0,906
713 17 24000 650000000 8000 66 0,847 0,797 0,906
714 17 24000 650000000 8000 68 0,774 0,797 0,906
715 17 24000 650000000 8000 70 0,773 0,797 0,906
716 17 24000 650000000 8000 72 0,705 0,797 0,906
717 17 24000 650000000 8000 74 0,829 0,797 0,906
718 17 24000 650000000 8000 76 0,795 0,797 0,906
719 17 24000 650000000 8000 78 0,773 0,797 0,906
720 18 24000 650000000 8500 0 0,686 0,795 0,904
721 18 24000 650000000 8500 2 0,742 0,795 0,904
722 18 24000 650000000 8500 4 0,800 0,795 0,904
723 18 24000 650000000 8500 6 0,890 0,795 0,904
724 18 24000 650000000 8500 8 0,832 0,795 0,904
725 18 24000 650000000 8500 10 0,573 0,795 0,904
726 18 24000 650000000 8500 12 0,676 0,795 0,904
727 18 24000 650000000 8500 14 0,742 0,795 0,904
728 18 24000 650000000 8500 16 0,685 0,795 0,904
729 18 24000 650000000 8500 18 0,791 0,795 0,904
730 18 24000 650000000 8500 20 0,575 0,795 0,904
731 18 24000 650000000 8500 22 0,770 0,795 0,904
732 18 24000 650000000 8500 24 0,816 0,795 0,904
733 18 24000 650000000 8500 26 0,835 0,795 0,904
734 18 24000 650000000 8500 28 0,839 0,795 0,904
735 18 24000 650000000 8500 30 0,811 0,795 0,904
736 18 24000 650000000 8500 32 0,715 0,795 0,904
737 18 24000 650000000 8500 34 0,835 0,795 0,904
738 18 24000 650000000 8500 36 0,862 0,795 0,904
739 18 24000 650000000 8500 38 0,863 0,795 0,904
740 18 24000 650000000 8500 40 0,873 0,795 0,904
741 18 24000 650000000 8500 42 0,973 0,795 0,904
742 18 24000 650000000 8500 44 0,939 0,795 0,904
743 18 24000 650000000 8500 46 0,752 0,795 0,904
744 18 24000 650000000 8500 48 0,795 0,795 0,904
745 18 24000 650000000 8500 50 0,724 0,795 0,904
746 18 24000 650000000 8500 52 0,730 0,795 0,904
747 18 24000 650000000 8500 54 0,849 0,795 0,904
748 18 24000 650000000 8500 56 0,640 0,795 0,904
749 18 24000 650000000 8500 58 0,615 0,795 0,904
750 18 24000 650000000 8500 60 0,764 0,795 0,904
751 18 24000 650000000 8500 62 0,722 0,795 0,904
752 18 24000 650000000 8500 64 0,764 0,795 0,904
753 18 24000 650000000 8500 66 0,846 0,795 0,904
754 18 24000 650000000 8500 68 0,773 0,795 0,904
755 18 24000 650000000 8500 70 0,769 0,795 0,904
756 18 24000 650000000 8500 72 0,706 0,795 0,904
757 18 24000 650000000 8500 74 0,827 0,795 0,904
758 18 24000 650000000 8500 76 0,796 0,795 0,904
759 18 24000 650000000 8500 78 0,780 0,795 0,904
760 19 24000 650000000 9000 0 0,686 0,793 0,903
761 19 24000 650000000 9000 2 0,738 0,793 0,903
762 19 24000 650000000 9000 4 0,802 0,793 0,903
763 19 24000 650000000 9000 6 0,883 0,793 0,903
764 19 24000 650000000 9000 8 0,829 0,793 0,903
765 19 24000 650000000 9000 10 0,565 0,793 0,903
766 19 24000 650000000 9000 12 0,666 0,793 0,903
767 19 24000 650000000 9000 14 0,746 0,793 0,903
768 19 24000 650000000 9000 16 0,678 0,793 0,903
769 19 24000 650000000 9000 18 0,794 0,793 0,903
770 19 24000 650000000 9000 20 0,559 0,793 0,903
771 19 24000 650000000 9000 22 0,772 0,793 0,903
772 19 24000 650000000 9000 24 0,815 0,793 0,903
773 19 24000 650000000 9000 26 0,841 0,793 0,903
774 19 24000 650000000 9000 28 0,840 0,793 0,903
775 19 24000 650000000 9000 30 0,821 0,793 0,903
776 19 24000 650000000 9000 32 0,740 0,793 0,903
777 19 24000 650000000 9000 34 0,838 0,793 0,903
778 19 24000 650000000 9000 36 0,860 0,793 0,903
779 19 24000 650000000 9000 38 0,859 0,793 0,903
780 19 24000 650000000 9000 40 0,877 0,793 0,903
781 19 24000 650000000 9000 42 0,973 0,793 0,903
782 19 24000 650000000 9000 44 0,940 0,793 0,903
783 19 24000 650000000 9000 46 0,765 0,793 0,903
784 19 24000 650000000 9000 48 0,795 0,793 0,903
785 19 24000 650000000 9000 50 0,730 0,793 0,903
786 19 24000 650000000 9000 52 0,729 0,793 0,903
787 19 24000 650000000 9000 54 0,847 0,793 0,903
788 19 24000 650000000 9000 56 0,642 0,793 0,903
789 19 24000 650000000 9000 58 0,607 0,793 0,903
790 19 24000 650000000 9000 60 0,765 0,793 0,903
791 19 24000 650000000 9000 62 0,714 0,793 0,903
792 19 24000 650000000 9000 64 0,767 0,793 0,903
793 19 24000 650000000 9000 66 0,844 0,793 0,903
794 19 24000 650000000 9000 68 0,773 0,793 0,903
795 19 24000 650000000 9000 70 0,766 0,793 0,903
796 19 24000 650000000 9000 72 0,706 0,793 0,903
797 19 24000 650000000 9000 74 0,826 0,793 0,903
798 19 24000 650000000 9000 76 0,797 0,793 0,903
799 19 24000 650000000 9000 78 0,782 0,793 0,903
800 20 24000 700000000 7000 0 0,671 0,791 0,902
801 20 24000 700000000 7000 2 0,527 0,791 0,902
802 20 24000 700000000 7000 4 0,729 0,791 0,902
803 20 24000 700000000 7000 6 0,903 0,791 0,902
804 20 24000 700000000 7000 8 0,768 0,791 0,902
805 20 24000 700000000 7000 10 0,550 0,791 0,902
806 20 24000 700000000 7000 12 0,650 0,791 0,902
807 20 24000 700000000 7000 14 0,731 0,791 0,902
808 20 24000 700000000 7000 16 0,655 0,791 0,902
809 20 24000 700000000 7000 18 0,761 0,791 0,902
810 20 24000 700000000 7000 20 0,722 0,791 0,902
811 20 24000 700000000 7000 22 0,772 0,791 0,902
812 20 24000 700000000 7000 24 0,789 0,791 0,902
813 20 24000 700000000 7000 26 0,836 0,791 0,902
814 20 24000 700000000 7000 28 0,841 0,791 0,902
815 20 24000 700000000 7000 30 0,779 0,791 0,902
816 20 24000 700000000 7000 32 0,647 0,791 0,902
817 20 24000 700000000 7000 34 0,836 0,791 0,902
818 20 24000 700000000 7000 36 0,853 0,791 0,902
819 20 24000 700000000 7000 38 0,849 0,791 0,902
820 20 24000 700000000 7000 40 0,826 0,791 0,902
821 20 24000 700000000 7000 42 0,974 0,791 0,902
822 20 24000 700000000 7000 44 0,942 0,791 0,902
823 20 24000 700000000 7000 46 0,756 0,791 0,902
824 20 24000 700000000 7000 48 0,791 0,791 0,902
825 20 24000 700000000 7000 50 0,725 0,791 0,902
826 20 24000 700000000 7000 52 0,732 0,791 0,902
827 20 24000 700000000 7000 54 0,850 0,791 0,902
828 20 24000 700000000 7000 56 0,675 0,791 0,902
829 20 24000 700000000 7000 58 0,767 0,791 0,902
830 20 24000 700000000 7000 60 0,583 0,791 0,902
831 20 24000 700000000 7000 62 0,767 0,791 0,902
832 20 24000 700000000 7000 64 0,773 0,791 0,902
833 20 24000 700000000 7000 66 0,865 0,791 0,902
834 20 24000 700000000 7000 68 0,765 0,791 0,902
835 20 24000 700000000 7000 70 0,786 0,791 0,902
836 20 24000 700000000 7000 72 0,736 0,791 0,902
837 20 24000 700000000 7000 74 0,831 0,791 0,902
838 20 24000 700000000 7000 76 0,785 0,791 0,902
839 20 24000 700000000 7000 78 0,683 0,791 0,902
840 21 24000 700000000 7500 0 0,681 0,791 0,899
841 21 24000 700000000 7500 2 0,537 0,791 0,899
842 21 24000 700000000 7500 4 0,738 0,791 0,899
843 21 24000 700000000 7500 6 0,898 0,791 0,899
844 21 24000 700000000 7500 8 0,764 0,791 0,899
845 21 24000 700000000 7500 10 0,561 0,791 0,899
846 21 24000 700000000 7500 12 0,657 0,791 0,899
847 21 24000 700000000 7500 14 0,723 0,791 0,899
848 21 24000 700000000 7500 16 0,667 0,791 0,899
849 21 24000 700000000 7500 18 0,758 0,791 0,899
850 21 24000 700000000 7500 20 0,718 0,791 0,899
851 21 24000 700000000 7500 22 0,773 0,791 0,899
852 21 24000 700000000 7500 24 0,794 0,791 0,899
853 21 24000 700000000 7500 26 0,841 0,791 0,899
854 21 24000 700000000 7500 28 0,842 0,791 0,899
855 21 24000 700000000 7500 30 0,780 0,791 0,899
856 21 24000 700000000 7500 32 0,641 0,791 0,899
857 21 24000 700000000 7500 34 0,837 0,791 0,899
858 21 24000 700000000 7500 36 0,853 0,791 0,899
859 21 24000 700000000 7500 38 0,842 0,791 0,899
860 21 24000 700000000 7500 40 0,855 0,791 0,899
861 21 24000 700000000 7500 42 0,974 0,791 0,899
862 21 24000 700000000 7500 44 0,942 0,791 0,899
863 21 24000 700000000 7500 46 0,781 0,791 0,899
864 21 24000 700000000 7500 48 0,793 0,791 0,899
865 21 24000 700000000 7500 50 0,703 0,791 0,899
866 21 24000 700000000 7500 52 0,724 0,791 0,899
867 21 24000 700000000 7500 54 0,841 0,791 0,899
868 21 24000 700000000 7500 56 0,663 0,791 0,899
869 21 24000 700000000 7500 58 0,764 0,791 0,899
870 21 24000 700000000 7500 60 0,584 0,791 0,899
871 21 24000 700000000 7500 62 0,752 0,791 0,899
872 21 24000 700000000 7500 64 0,778 0,791 0,899
873 21 24000 700000000 7500 66 0,862 0,791 0,899
874 21 24000 700000000 7500 68 0,752 0,791 0,899
875 21 24000 700000000 7500 70 0,783 0,791 0,899
876 21 24000 700000000 7500 72 0,734 0,791 0,899
877 21 24000 700000000 7500 74 0,829 0,791 0,899
878 21 24000 700000000 7500 76 0,785 0,791 0,899
879 21 24000 700000000 7500 78 0,709 0,791 0,899
880 22 24000 700000000 8000 0 0,680 0,791 0,897
881 22 24000 700000000 8000 2 0,556 0,791 0,897
882 22 24000 700000000 8000 4 0,751 0,791 0,897
883 22 24000 700000000 8000 6 0,893 0,791 0,897
884 22 24000 700000000 8000 8 0,769 0,791 0,897
885 22 24000 700000000 8000 10 0,560 0,791 0,897
886 22 24000 700000000 8000 12 0,656 0,791 0,897
887 22 24000 700000000 8000 14 0,742 0,791 0,897
888 22 24000 700000000 8000 16 0,651 0,791 0,897
889 22 24000 700000000 8000 18 0,770 0,791 0,897
890 22 24000 700000000 8000 20 0,714 0,791 0,897
891 22 24000 700000000 8000 22 0,773 0,791 0,897
892 22 24000 700000000 8000 24 0,801 0,791 0,897
893 22 24000 700000000 8000 26 0,846 0,791 0,897
894 22 24000 700000000 8000 28 0,842 0,791 0,897
895 22 24000 700000000 8000 30 0,780 0,791 0,897
896 22 24000 700000000 8000 32 0,654 0,791 0,897
897 22 24000 700000000 8000 34 0,841 0,791 0,897
898 22 24000 700000000 8000 36 0,855 0,791 0,897
899 22 24000 700000000 8000 38 0,843 0,791 0,897
900 22 24000 700000000 8000 40 0,871 0,791 0,897
901 22 24000 700000000 8000 42 0,974 0,791 0,897
902 22 24000 700000000 8000 44 0,943 0,791 0,897
903 22 24000 700000000 8000 46 0,789 0,791 0,897
904 22 24000 700000000 8000 48 0,792 0,791 0,897
905 22 24000 700000000 8000 50 0,689 0,791 0,897
906 22 24000 700000000 8000 52 0,726 0,791 0,897
907 22 24000 700000000 8000 54 0,840 0,791 0,897
908 22 24000 700000000 8000 56 0,653 0,791 0,897
909 22 24000 700000000 8000 58 0,757 0,791 0,897
910 22 24000 700000000 8000 60 0,599 0,791 0,897
911 22 24000 700000000 8000 62 0,749 0,791 0,897
912 22 24000 700000000 8000 64 0,776 0,791 0,897
913 22 24000 700000000 8000 66 0,858 0,791 0,897
914 22 24000 700000000 8000 68 0,750 0,791 0,897
915 22 24000 700000000 8000 70 0,781 0,791 0,897
916 22 24000 700000000 8000 72 0,735 0,791 0,897
917 22 24000 700000000 8000 74 0,827 0,791 0,897
918 22 24000 700000000 8000 76 0,785 0,791 0,897
919 22 24000 700000000 8000 78 0,736 0,791 0,897
920 23 24000 700000000 8500 0 0,688 0,791 0,895
921 23 24000 700000000 8500 2 0,578 0,791 0,895
922 23 24000 700000000 8500 4 0,760 0,791 0,895
923 23 24000 700000000 8500 6 0,886 0,791 0,895
924 23 24000 700000000 8500 8 0,770 0,791 0,895
925 23 24000 700000000 8500 10 0,562 0,791 0,895
926 23 24000 700000000 8500 12 0,661 0,791 0,895
927 23 24000 700000000 8500 14 0,730 0,791 0,895
928 23 24000 700000000 8500 16 0,642 0,791 0,895
929 23 24000 700000000 8500 18 0,760 0,791 0,895
930 23 24000 700000000 8500 20 0,710 0,791 0,895
931 23 24000 700000000 8500 22 0,773 0,791 0,895
932 23 24000 700000000 8500 24 0,805 0,791 0,895
933 23 24000 700000000 8500 26 0,857 0,791 0,895
934 23 24000 700000000 8500 28 0,842 0,791 0,895
935 23 24000 700000000 8500 30 0,775 0,791 0,895
936 23 24000 700000000 8500 32 0,659 0,791 0,895
937 23 24000 700000000 8500 34 0,843 0,791 0,895
938 23 24000 700000000 8500 36 0,850 0,791 0,895
939 23 24000 700000000 8500 38 0,841 0,791 0,895
940 23 24000 700000000 8500 40 0,874 0,791 0,895
941 23 24000 700000000 8500 42 0,974 0,791 0,895
942 23 24000 700000000 8500 44 0,943 0,791 0,895
943 23 24000 700000000 8500 46 0,795 0,791 0,895
944 23 24000 700000000 8500 48 0,792 0,791 0,895
945 23 24000 700000000 8500 50 0,635 0,791 0,895
946 23 24000 700000000 8500 52 0,727 0,791 0,895
947 23 24000 700000000 8500 54 0,833 0,791 0,895
948 23 24000 700000000 8500 56 0,644 0,791 0,895
949 23 24000 700000000 8500 58 0,744 0,791 0,895
950 23 24000 700000000 8500 60 0,626 0,791 0,895
951 23 24000 700000000 8500 62 0,748 0,791 0,895
952 23 24000 700000000 8500 64 0,777 0,791 0,895
953 23 24000 700000000 8500 66 0,855 0,791 0,895
954 23 24000 700000000 8500 68 0,759 0,791 0,895
955 23 24000 700000000 8500 70 0,771 0,791 0,895
956 23 24000 700000000 8500 72 0,735 0,791 0,895
957 23 24000 700000000 8500 74 0,823 0,791 0,895
958 23 24000 700000000 8500 76 0,786 0,791 0,895
959 23 24000 700000000 8500 78 0,749 0,791 0,895
960 24 24000 700000000 9000 0 0,680 0,790 0,893
961 24 24000 700000000 9000 2 0,581 0,790 0,893
962 24 24000 700000000 9000 4 0,769 0,790 0,893
963 24 24000 700000000 9000 6 0,875 0,790 0,893
964 24 24000 700000000 9000 8 0,764 0,790 0,893
965 24 24000 700000000 9000 10 0,558 0,790 0,893
966 24 24000 700000000 9000 12 0,658 0,790 0,893
967 24 24000 700000000 9000 14 0,736 0,790 0,893
968 24 24000 700000000 9000 16 0,640 0,790 0,893
969 24 24000 700000000 9000 18 0,767 0,790 0,893
970 24 24000 700000000 9000 20 0,703 0,790 0,893
971 24 24000 700000000 9000 22 0,771 0,790 0,893
972 24 24000 700000000 9000 24 0,809 0,790 0,893
973 24 24000 700000000 9000 26 0,860 0,790 0,893
974 24 24000 700000000 9000 28 0,841 0,790 0,893
975 24 24000 700000000 9000 30 0,771 0,790 0,893
976 24 24000 700000000 9000 32 0,674 0,790 0,893
977 24 24000 700000000 9000 34 0,844 0,790 0,893
978 24 24000 700000000 9000 36 0,848 0,790 0,893
979 24 24000 700000000 9000 38 0,838 0,790 0,893
980 24 24000 700000000 9000 40 0,877 0,790 0,893
981 24 24000 700000000 9000 42 0,974 0,790 0,893
982 24 24000 700000000 9000 44 0,944 0,790 0,893
983 24 24000 700000000 9000 46 0,800 0,790 0,893
984 24 24000 700000000 9000 48 0,793 0,790 0,893
985 24 24000 700000000 9000 50 0,635 0,790 0,893
986 24 24000 700000000 9000 52 0,729 0,790 0,893
987 24 24000 700000000 9000 54 0,829 0,790 0,893
988 24 24000 700000000 9000 56 0,632 0,790 0,893
989 24 24000 700000000 9000 58 0,721 0,790 0,893
990 24 24000 700000000 9000 60 0,671 0,790 0,893
991 24 24000 700000000 9000 62 0,737 0,790 0,893
992 24 24000 700000000 9000 64 0,776 0,790 0,893
